LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID6479,6479,39,-1.0,1161.5,785.5,0.0,2.0,2,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1926077168734621,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6486,6486,40,-1.0,1179.5,541.5,0.0,0.0,0,5.0,1,,65153.47422680412,65535.0,42405.0,65535.0,6319887.0,2726.1776472623674,0.15596870964652595,6.449184813099384,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6489,6489,40,-1.0,1179.5,529.5,0.0,1.0,1,5.0,1,,65519.1030927835,65535.0,63993.0,65535.0,6355353.0,156.56637866360447,0.16683049265582434,119.66498618965608,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6492,6492,40,-1.0,1181.5,535.5,0.0,2.0,2,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1834995843724023,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6499,6499,41,-1.0,281.5,187.5,0.0,0.0,0,5.0,1,,53183.1030927835,65535.0,11565.0,65535.0,5158761.0,19663.6427647811,0.2951390431204306,1.232678901887347,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6502,6502,41,-1.0,277.5,179.5,0.0,1.0,1,5.0,1,,65097.83505154639,65535.0,50886.0,65535.0,6314490.0,2105.3242212721643,0.3940372408869829,17.479960536928772,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6504,6504,41,-1.0,273.5,185.5,0.0,2.0,2,5.0,1,,65407.82474226804,65535.0,60909.0,65535.0,6344559.0,727.0228534107054,0.37017115552422886,48.61154149713457,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6512,6512,42,-1.0,165.5,385.5,0.0,1.0,1,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.15655065620795575,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6515,6515,42,-1.0,161.5,387.5,0.0,2.0,2,5.0,1,,65463.463917525776,65535.0,60138.0,65535.0,6349956.0,568.3399082315631,0.15206727692752556,30.40736256343948,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6510,6510,42,-1.0,165.5,393.5,0.0,0.0,0,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.2088728507747824,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6544,6544,44,-1.0,345.5,295.5,0.0,2.0,2,5.0,1,,49264.51546391752,65535.0,9252.0,65535.0,4778658.0,22119.40542031357,0.5292094448290591,1.5415278573314661,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6548,6548,44,-1.0,331.5,299.5,0.0,2.0,2,5.0,1,,51784.17525773196,65535.0,12336.0,65535.0,5023065.0,19167.945036359044,0.5473262844832246,1.9112429924739098,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6537,6537,44,-1.0,339.5,283.5,0.0,0.0,0,5.0,1,,59859.80412371134,65535.0,13107.0,65535.0,5806401.0,14134.497191150818,0.31022972261515186,2.005491753487639,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6540,6540,44,-1.0,337.5,291.5,0.0,1.0,1,5.0,1,,57475.26804123711,65535.0,13107.0,65535.0,5575101.0,16390.181530235495,0.48729655668361643,2.297857048816894,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6570,6570,46,-1.0,1131.5,345.5,0.0,1.0,1,5.0,1,,64430.16494845361,65535.0,37008.0,65535.0,6249726.0,4825.051652746873,0.13148165268422513,3.1033796661503077,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6554,6554,46,-1.0,1143.5,349.5,0.0,0.0,0,5.0,1,,65376.030927835054,65535.0,53199.0,65535.0,6341475.0,1287.911135437337,0.11462065453813633,10.439950644935847,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6573,6573,46,-1.0,1113.5,369.5,0.0,2.0,2,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.11751575952316712,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6578,6578,47,-1.0,649.5,497.5,0.0,0.0,0,5.0,1,,63643.26804123711,65535.0,23130.0,65535.0,6173397.0,7287.2252156820105,0.21764472566513285,3.1221073469171463,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6581,6581,47,-1.0,649.5,477.5,0.0,1.0,1,5.0,1,,59605.45360824742,65535.0,16191.0,65535.0,5781729.0,14421.238823650427,0.1761440330675147,1.2380005860821655,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6583,6583,47,-1.0,651.5,471.5,0.0,2.0,2,5.0,1,,62872.26804123711,65535.0,20046.0,65535.0,6098610.0,9782.90633421744,0.21189877556993905,2.2474152736148745,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6592,6592,48,-1.0,551.5,85.5,0.0,1.0,1,5.0,1,,64851.43298969072,65535.0,57054.0,65535.0,6290589.0,1679.8996058000043,0.3098657823254154,18.264722071286705,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6595,6595,48,-1.0,539.5,81.5,0.0,2.0,2,5.0,1,,63476.35051546392,65535.0,40863.0,65535.0,6157206.0,4965.226094300815,0.3502315631156958,6.632082847499905,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6590,6590,48,-1.0,561.5,97.5,0.0,0.0,0,5.0,1,,63452.50515463918,65535.0,40863.0,65535.0,6154893.0,4852.255474527005,0.31114270655864296,6.206471590325679,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6608,6608,49,-1.0,709.5,175.5,0.0,2.0,2,5.0,1,,51823.9175257732,53970.0,16962.0,65535.0,5026920.0,10153.264772219512,0.3188379107028026,2.4679312397504205,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6602,6602,49,-1.0,701.5,179.5,0.0,0.0,0,5.0,1,,57610.39175257732,57825.0,37779.0,65535.0,5588208.0,6195.788041008025,0.3785711776409708,5.106844379640696,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6605,6605,49,-1.0,703.5,169.5,0.0,1.0,1,5.0,1,,54033.58762886598,54741.0,23901.0,65535.0,5241258.0,8815.139877355623,0.35171165289133566,3.189828187633006,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6615,6615,50,-1.0,293.5,331.5,0.0,0.0,0,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.190146547895823,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6617,6617,50,-1.0,287.5,321.5,0.0,1.0,1,5.0,1,,63603.52577319588,65535.0,27756.0,65535.0,6169542.0,7492.599949412278,0.2965555851466619,3.883234423070306,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6619,6619,50,-1.0,287.5,323.5,0.0,2.0,2,5.0,1,,65201.16494845361,65535.0,43947.0,65535.0,6324513.0,2440.4190499123765,0.3388856221400511,13.524792481150078,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6625,6625,51,-1.0,539.5,173.5,0.0,0.0,0,5.0,1,,62586.12371134021,64764.0,47802.0,65535.0,6070854.0,4135.53994171693,0.28663033199339316,6.74286075651343,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6627,6627,51,-1.0,537.5,163.5,0.0,1.0,1,5.0,1,,58071.40206185567,63993.0,16962.0,65535.0,5632926.0,12450.688396848274,0.3300311380890017,2.314685822504175,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6629,6629,51,-1.0,529.5,167.5,0.0,2.0,2,5.0,1,,52849.26804123711,62451.0,10794.0,65535.0,5126379.0,18131.830599985555,0.21251249047797743,1.0217050953969127,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6640,6640,52,-1.0,1285.5,77.5,0.0,1.0,1,5.0,1,,60400.298969072166,65535.0,14649.0,65535.0,5858829.0,13305.748385852003,0.3765443635398907,2.48345168863754,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6637,6637,52,-1.0,1287.5,77.5,0.0,0.0,0,5.0,1,,60511.57731958763,65535.0,16962.0,65535.0,5869623.0,12567.296749098286,0.34815747723483814,2.486919348127361,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6643,6643,52,-1.0,1289.5,27.5,0.0,2.0,2,5.0,1,,55122.52577319588,65535.0,10794.0,65535.0,5346885.0,19064.10980420889,0.3779354470405504,1.5861027881206733,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
